Sede,Estudiante,Grado,Grupo,Periodo,Año,Intensidad Horaria,Asignatura,Cognitiva,Procedimental,Actitudinal,Axiologica,Calificacion_Ponderada
Girardot,2c0916e3c4d777fde86c57dedebb425849af2f05102e1975f527f06e2285bdcd,6,A,II,2024,2.0,Lectura Crítica,85,85,85,85.0,85.0
Girardot,2c0916e3c4d777fde86c57dedebb425849af2f05102e1975f527f06e2285bdcd,6,A,II,2024,4.0,English,81,80,93,90.0,84.0
Girardot,2c0916e3c4d777fde86c57dedebb425849af2f05102e1975f527f06e2285bdcd,6,A,II,2024,3.0,Educación Física,75,75,85,91.0,78.6
Girardot,2c0916e3c4d777fde86c57dedebb425849af2f05102e1975f527f06e2285bdcd,6,A,II,2024,1.0,Innovación y Emprendimiento,79,81,75,90.0,79.9
Girardot,2c0916e3c4d777fde86c57dedebb425849af2f05102e1975f527f06e2285bdcd,6,A,II,2024,2.0,Aprendizaje Basado en Investigación,85,85,85,90.0,85.5
Girardot,2c0916e3c4d777fde86c57dedebb425849af2f05102e1975f527f06e2285bdcd,6,A,II,2024,1.0,Artes,82,65,77,80.0,75.7
Girardot,2c0916e3c4d777fde86c57dedebb425849af2f05102e1975f527f06e2285bdcd,6,A,II,2024,1.0,Tecnologías Informáticas,81,82,100,90.0,86.0
Girardot,2c0916e3c4d777fde86c57dedebb425849af2f05102e1975f527f06e2285bdcd,6,A,II,2024,1.0,Integralidad,87,80,88,80.0,84.4
Girardot,1d895ca56bd9ceb568c88fc9bb86ca818a064107a273175a9b33e7d4536c4401,4,A,II,2024,4.0,Ciencias Naturales,91,92,100,100.0,94.0
Girardot,1d895ca56bd9ceb568c88fc9bb86ca818a064107a273175a9b33e7d4536c4401,4,A,II,2024,3.0,Ciencias Sociales,81,81,90,85.0,83.2
Girardot,1d895ca56bd9ceb568c88fc9bb86ca818a064107a273175a9b33e7d4536c4401,4,A,II,2024,5.0,Matemáticas,97,100,95,90.0,96.80000000000001
Girardot,1d895ca56bd9ceb568c88fc9bb86ca818a064107a273175a9b33e7d4536c4401,4,A,II,2024,3.0,Lengua Castellana,89,89,95,95.0,90.8
Girardot,1d895ca56bd9ceb568c88fc9bb86ca818a064107a273175a9b33e7d4536c4401,4,A,II,2024,2.0,Lectura Crítica,88,89,95,90.0,89.9
Girardot,1d895ca56bd9ceb568c88fc9bb86ca818a064107a273175a9b33e7d4536c4401,4,A,II,2024,4.0,English,85,85,90,90.0,86.5
Girardot,1d895ca56bd9ceb568c88fc9bb86ca818a064107a273175a9b33e7d4536c4401,4,A,II,2024,3.0,Educación Física,95,92,96,96.0,94.4
Girardot,1d895ca56bd9ceb568c88fc9bb86ca818a064107a273175a9b33e7d4536c4401,4,A,II,2024,1.0,Creatividad e innovación,91,92,95,95.0,92.5
Girardot,1d895ca56bd9ceb568c88fc9bb86ca818a064107a273175a9b33e7d4536c4401,4,A,II,2024,2.0,Aprendizaje Basado en Proyectos,90,90,90,90.0,90.0
Girardot,1d895ca56bd9ceb568c88fc9bb86ca818a064107a273175a9b33e7d4536c4401,4,A,II,2024,1.0,Artes,95,92,100,95.0,95.1
Girardot,1d895ca56bd9ceb568c88fc9bb86ca818a064107a273175a9b33e7d4536c4401,4,A,II,2024,1.0,Tecnologías Informáticas,98,95,100,90.0,96.7
Girardot,1d895ca56bd9ceb568c88fc9bb86ca818a064107a273175a9b33e7d4536c4401,4,A,II,2024,1.0,Integralidad,96,82,100,100.0,93.0
Girardot,46d2dfb16591238588db38799cdee2cb4270c3546cf53ba02fc5b64879a7d2e3,5,A,III,2023,3.0,Ciencias Naturales,89,88,90,90.0,89.0
Girardot,46d2dfb16591238588db38799cdee2cb4270c3546cf53ba02fc5b64879a7d2e3,5,A,III,2023,4.0,Ciencias Sociales,86,89,90,90.0,88.1
Girardot,46d2dfb16591238588db38799cdee2cb4270c3546cf53ba02fc5b64879a7d2e3,5,A,III,2023,5.0,Matemáticas,85,86,90,94.0,87.2
Girardot,46d2dfb16591238588db38799cdee2cb4270c3546cf53ba02fc5b64879a7d2e3,5,A,III,2023,3.0,Lengua Castellana,82,82,81,84.0,82.00000000000001
Girardot,46d2dfb16591238588db38799cdee2cb4270c3546cf53ba02fc5b64879a7d2e3,5,A,III,2023,2.0,Inglés,82,80,88,85.0,82.9
Girardot,46d2dfb16591238588db38799cdee2cb4270c3546cf53ba02fc5b64879a7d2e3,5,A,III,2023,2.0,Creatividad e Innovación,86,86,80,84.0,84.60000000000001
Girardot,46d2dfb16591238588db38799cdee2cb4270c3546cf53ba02fc5b64879a7d2e3,5,A,III,2023,4.0,Aprendizaje Basado en Proyectos,90,90,88,89.0,89.5
Girardot,46d2dfb16591238588db38799cdee2cb4270c3546cf53ba02fc5b64879a7d2e3,5,A,III,2023,3.0,Educación Física,89,87,90,85.0,88.2
Girardot,46d2dfb16591238588db38799cdee2cb4270c3546cf53ba02fc5b64879a7d2e3,5,A,III,2023,2.0,Lectura Crítica,83,84,80,80.0,82.4
Girardot,46d2dfb16591238588db38799cdee2cb4270c3546cf53ba02fc5b64879a7d2e3,5,A,III,2023,1.0,Artes,90,90,90,90.0,90.0
Girardot,46d2dfb16591238588db38799cdee2cb4270c3546cf53ba02fc5b64879a7d2e3,5,A,III,2023,1.0,Robótica y TICS,88,88,100,100.0,91.6
Girardot,46d2dfb16591238588db38799cdee2cb4270c3546cf53ba02fc5b64879a7d2e3,5,A,III,2023,1.0,Inteligencia emocional e Integralidad,90,89,90,90.0,89.7
Girardot,28ab61115e3025f28108aaff217e822dabfde7db52f8b1337abf1315b8e45551,3,A,II,2023,3.0,Ciencias Naturales,86,87,90,90.0,87.5
Girardot,28ab61115e3025f28108aaff217e822dabfde7db52f8b1337abf1315b8e45551,3,A,II,2023,3.0,Ciencias Sociales,84,87,89,90.0,86.5
Girardot,28ab61115e3025f28108aaff217e822dabfde7db52f8b1337abf1315b8e45551,3,A,II,2023,5.0,Matemáticas,92,92,90,90.0,91.4
Girardot,28ab61115e3025f28108aaff217e822dabfde7db52f8b1337abf1315b8e45551,3,A,II,2023,4.0,Lengua Castellana,80,80,90,90.0,83.0
Girardot,28ab61115e3025f28108aaff217e822dabfde7db52f8b1337abf1315b8e45551,3,A,II,2023,4.0,Inglés,82,81,95,90.0,85.10000000000001
Girardot,28ab61115e3025f28108aaff217e822dabfde7db52f8b1337abf1315b8e45551,3,A,II,2023,2.0,Creatividad e Innovación,92,91,90,90.0,91.10000000000001
Girardot,28ab61115e3025f28108aaff217e822dabfde7db52f8b1337abf1315b8e45551,3,A,II,2023,4.0,Aprendizaje Basado en Proyectos,91,92,89,93.0,91.1
Girardot,28ab61115e3025f28108aaff217e822dabfde7db52f8b1337abf1315b8e45551,3,A,II,2023,3.0,Educación Física,86,86,89,88.0,86.8
Girardot,28ab61115e3025f28108aaff217e822dabfde7db52f8b1337abf1315b8e45551,3,A,II,2023,2.0,Lectura Crítica,90,92,89,90.0,90.39999999999999
Girardot,28ab61115e3025f28108aaff217e822dabfde7db52f8b1337abf1315b8e45551,3,A,II,2023,1.0,Artes,89,85,90,94.0,88.5
Girardot,28ab61115e3025f28108aaff217e822dabfde7db52f8b1337abf1315b8e45551,3,A,II,2023,1.0,Robótica y TICS,92,92,100,100.0,94.4
Girardot,28ab61115e3025f28108aaff217e822dabfde7db52f8b1337abf1315b8e45551,3,A,II,2023,1.0,Inteligencia emocional e Integralidad,90,90,89,91.0,89.89999999999999
Girardot,e11b41f1cea938ef40c4c292028a7fdc184991cfced883d0b4c19eb1c7557bab,2,A,IV,2023,3.0,Ciencias Naturales,83,83,95,97.0,86.8
Girardot,e11b41f1cea938ef40c4c292028a7fdc184991cfced883d0b4c19eb1c7557bab,2,A,IV,2023,3.0,Ciencias Sociales,83,85,95,95.0,87.2
Girardot,e11b41f1cea938ef40c4c292028a7fdc184991cfced883d0b4c19eb1c7557bab,2,A,IV,2023,5.0,Matemáticas,72,74,87,90.0,77.4
Girardot,e11b41f1cea938ef40c4c292028a7fdc184991cfced883d0b4c19eb1c7557bab,2,A,IV,2023,4.0,Lengua Castellana,72,71,85,95.0,76.6
Girardot,e11b41f1cea938ef40c4c292028a7fdc184991cfced883d0b4c19eb1c7557bab,2,A,IV,2023,4.0,Inglés,74,74,88,88.0,78.2
Girardot,e11b41f1cea938ef40c4c292028a7fdc184991cfced883d0b4c19eb1c7557bab,2,A,IV,2023,2.0,Creatividad e Innovación,90,89,93,98.0,91.10000000000001
Girardot,e11b41f1cea938ef40c4c292028a7fdc184991cfced883d0b4c19eb1c7557bab,2,A,IV,2023,4.0,Aprendizaje Basado en Proyectos,94,93,95,95.0,94.0
Girardot,e11b41f1cea938ef40c4c292028a7fdc184991cfced883d0b4c19eb1c7557bab,2,A,IV,2023,3.0,Educación Física,92,92,90,89.0,91.30000000000001
Girardot,e11b41f1cea938ef40c4c292028a7fdc184991cfced883d0b4c19eb1c7557bab,2,A,IV,2023,2.0,Lectura Crítica,84,83,90,95.0,86.0
Girardot,e11b41f1cea938ef40c4c292028a7fdc184991cfced883d0b4c19eb1c7557bab,2,A,IV,2023,1.0,Artes,91,94,95,89.0,92.5
Girardot,e11b41f1cea938ef40c4c292028a7fdc184991cfced883d0b4c19eb1c7557bab,2,A,IV,2023,1.0,Robótica y TICS,96,83,90,100.0,91.30000000000001
Girardot,e11b41f1cea938ef40c4c292028a7fdc184991cfced883d0b4c19eb1c7557bab,2,A,IV,2023,1.0,Inteligencia emocional e Integralidad,93,94,95,90.0,93.4
Girardot,d6e8caa8a2ba67264a2479fb7ae47c254a6ed285b36c6663c2fa1b396a1cd661,2,A,III,2023,3.0,Ciencias Naturales,78,78,89,90.0,81.4
Girardot,d6e8caa8a2ba67264a2479fb7ae47c254a6ed285b36c6663c2fa1b396a1cd661,2,A,III,2023,3.0,Ciencias Sociales,72,74,85,89.0,76.9
Girardot,d6e8caa8a2ba67264a2479fb7ae47c254a6ed285b36c6663c2fa1b396a1cd661,2,A,III,2023,5.0,Matemáticas,76,74,90,75.0,78.1
Girardot,d6e8caa8a2ba67264a2479fb7ae47c254a6ed285b36c6663c2fa1b396a1cd661,2,A,III,2023,4.0,Lengua Castellana,83,79,78,80.0,80.5
Girardot,d6e8caa8a2ba67264a2479fb7ae47c254a6ed285b36c6663c2fa1b396a1cd661,2,A,III,2023,4.0,Inglés,82,78,78,78.0,79.60000000000001
Girardot,d6e8caa8a2ba67264a2479fb7ae47c254a6ed285b36c6663c2fa1b396a1cd661,2,A,III,2023,2.0,Creatividad e Innovación,85,84,75,78.0,82.0
Girardot,d6e8caa8a2ba67264a2479fb7ae47c254a6ed285b36c6663c2fa1b396a1cd661,2,A,III,2023,4.0,Aprendizaje Basado en Proyectos,88,89,90,91.0,89.0
Girardot,d6e8caa8a2ba67264a2479fb7ae47c254a6ed285b36c6663c2fa1b396a1cd661,2,A,III,2023,3.0,Educación Física,87,87,89,89.0,87.60000000000001
Girardot,d6e8caa8a2ba67264a2479fb7ae47c254a6ed285b36c6663c2fa1b396a1cd661,2,A,III,2023,2.0,Lectura Crítica,83,81,78,70.0,80.1
Girardot,d6e8caa8a2ba67264a2479fb7ae47c254a6ed285b36c6663c2fa1b396a1cd661,2,A,III,2023,1.0,Artes,89,89,90,89.0,89.2
Girardot,d6e8caa8a2ba67264a2479fb7ae47c254a6ed285b36c6663c2fa1b396a1cd661,2,A,III,2023,1.0,Robótica y TICS,72,72,100,80.0,78.4
Girardot,d6e8caa8a2ba67264a2479fb7ae47c254a6ed285b36c6663c2fa1b396a1cd661,2,A,III,2023,1.0,Inteligencia emocional e Integralidad,86,87,88,88.0,86.89999999999999
Girardot,d91da2d1db216c7f6621984ab222f07bdbd02f0954a934f8cff86c4dc9511f50,4,A,II,2024,4.0,Ciencias Naturales,83,88,80,80.0,83.6
Girardot,d91da2d1db216c7f6621984ab222f07bdbd02f0954a934f8cff86c4dc9511f50,4,A,II,2024,3.0,Ciencias Sociales,80,81,90,85.0,82.8
Girardot,d91da2d1db216c7f6621984ab222f07bdbd02f0954a934f8cff86c4dc9511f50,4,A,II,2024,5.0,Matemáticas,84,82,95,90.0,86.2
Girardot,d91da2d1db216c7f6621984ab222f07bdbd02f0954a934f8cff86c4dc9511f50,4,A,II,2024,3.0,Lengua Castellana,86,86,80,80.0,84.2
Girardot,d91da2d1db216c7f6621984ab222f07bdbd02f0954a934f8cff86c4dc9511f50,4,A,II,2024,2.0,Lectura Crítica,84,84,80,80.0,82.8
Girardot,d91da2d1db216c7f6621984ab222f07bdbd02f0954a934f8cff86c4dc9511f50,4,A,II,2024,4.0,English,84,85,88,88.0,85.5
Girardot,d91da2d1db216c7f6621984ab222f07bdbd02f0954a934f8cff86c4dc9511f50,4,A,II,2024,3.0,Educación Física,86,85,95,93.0,88.2
Girardot,d91da2d1db216c7f6621984ab222f07bdbd02f0954a934f8cff86c4dc9511f50,4,A,II,2024,1.0,Creatividad e innovación,80,80,75,80.0,79.0
Girardot,d91da2d1db216c7f6621984ab222f07bdbd02f0954a934f8cff86c4dc9511f50,4,A,II,2024,2.0,Aprendizaje Basado en Proyectos,90,90,90,90.0,90.0
Girardot,d91da2d1db216c7f6621984ab222f07bdbd02f0954a934f8cff86c4dc9511f50,4,A,II,2024,1.0,Artes,81,85,80,87.0,82.60000000000001
Girardot,d91da2d1db216c7f6621984ab222f07bdbd02f0954a934f8cff86c4dc9511f50,4,A,II,2024,1.0,Tecnologías Informáticas,80,77,100,90.0,84.1
Girardot,d91da2d1db216c7f6621984ab222f07bdbd02f0954a934f8cff86c4dc9511f50,4,A,II,2024,1.0,Integralidad,80,74,78,84.0,78.20000000000002
Girardot,c02d1f4d324805f847f2afa2bce2d57d2629298a9599fc840d55053023db10f9,3,A,II,2023,3.0,Ciencias Naturales,77,77,86,89.0,80.0
Girardot,c02d1f4d324805f847f2afa2bce2d57d2629298a9599fc840d55053023db10f9,3,A,II,2023,3.0,Ciencias Sociales,78,81,85,85.0,81.0
Girardot,c02d1f4d324805f847f2afa2bce2d57d2629298a9599fc840d55053023db10f9,3,A,II,2023,5.0,Matemáticas,89,89,90,93.0,89.6
Girardot,c02d1f4d324805f847f2afa2bce2d57d2629298a9599fc840d55053023db10f9,3,A,II,2023,4.0,Lengua Castellana,70,68,80,80.0,72.4
Girardot,c02d1f4d324805f847f2afa2bce2d57d2629298a9599fc840d55053023db10f9,3,A,II,2023,4.0,Inglés,61,61,80,80.0,66.7
Girardot,c02d1f4d324805f847f2afa2bce2d57d2629298a9599fc840d55053023db10f9,3,A,II,2023,2.0,Creatividad e Innovación,84,81,80,80.0,81.9
Girardot,c02d1f4d324805f847f2afa2bce2d57d2629298a9599fc840d55053023db10f9,3,A,II,2023,4.0,Aprendizaje Basado en Proyectos,85,85,82,84.0,84.30000000000001
Girardot,c02d1f4d324805f847f2afa2bce2d57d2629298a9599fc840d55053023db10f9,3,A,II,2023,3.0,Educación Física,89,89,91,86.0,89.1
Girardot,c02d1f4d324805f847f2afa2bce2d57d2629298a9599fc840d55053023db10f9,3,A,II,2023,2.0,Lectura Crítica,81,81,87,89.0,83.00000000000001
Girardot,c02d1f4d324805f847f2afa2bce2d57d2629298a9599fc840d55053023db10f9,3,A,II,2023,1.0,Artes,87,84,80,80.0,84.0
Girardot,c02d1f4d324805f847f2afa2bce2d57d2629298a9599fc840d55053023db10f9,3,A,II,2023,1.0,Robótica y TICS,89,92,100,100.0,93.2
Girardot,c02d1f4d324805f847f2afa2bce2d57d2629298a9599fc840d55053023db10f9,3,A,II,2023,1.0,Inteligencia emocional e Integralidad,91,90,89,89.0,90.10000000000001
Girardot,1c8c2048be20ffa7f31977997d334d58b334c4b116bac729e87d52451894d3d2,3,A,I,2024,4.0,Ciencias Naturales,59,60,95,99.0,70.5
Girardot,1c8c2048be20ffa7f31977997d334d58b334c4b116bac729e87d52451894d3d2,3,A,I,2024,3.0,Ciencias Sociales,81,83,90,95.0,84.8
Girardot,1c8c2048be20ffa7f31977997d334d58b334c4b116bac729e87d52451894d3d2,3,A,I,2024,5.0,Matemáticas,70,65,77,80.0,70.9
Girardot,1c8c2048be20ffa7f31977997d334d58b334c4b116bac729e87d52451894d3d2,3,A,I,2024,3.0,Lengua Castellana,73,68,80,78.0,73.39999999999999
Girardot,1c8c2048be20ffa7f31977997d334d58b334c4b116bac729e87d52451894d3d2,3,A,I,2024,2.0,Lectura Crítica,79,76,80,80.0,78.4
Girardot,1c8c2048be20ffa7f31977997d334d58b334c4b116bac729e87d52451894d3d2,3,A,I,2024,4.0,English,56,56,72,70.0,60.6
Girardot,1c8c2048be20ffa7f31977997d334d58b334c4b116bac729e87d52451894d3d2,3,A,I,2024,3.0,Educación Física,90,89,90,90.0,89.7
Girardot,1c8c2048be20ffa7f31977997d334d58b334c4b116bac729e87d52451894d3d2,3,A,I,2024,1.0,Creatividad e innovación,88,84,80,95.0,85.9
Girardot,1c8c2048be20ffa7f31977997d334d58b334c4b116bac729e87d52451894d3d2,3,A,I,2024,2.0,Aprendizaje Basado en Proyectos,73,72,78,93.0,75.7
Girardot,1c8c2048be20ffa7f31977997d334d58b334c4b116bac729e87d52451894d3d2,3,A,I,2024,1.0,Artes,93,76,80,80.0,84.0
Girardot,1c8c2048be20ffa7f31977997d334d58b334c4b116bac729e87d52451894d3d2,3,A,I,2024,1.0,Tecnologías Informáticas,74,74,60,95.0,73.3
Girardot,1c8c2048be20ffa7f31977997d334d58b334c4b116bac729e87d52451894d3d2,3,A,I,2024,1.0,Integralidad,79,55,78,80.0,71.7
Girardot,17a1c7c823f96de3693e243b421a2e7cd292325914acfdaeeb6c1c9c9628fdf6,2,A,IV,2023,3.0,Ciencias Naturales,73,73,90,87.0,77.8
Girardot,17a1c7c823f96de3693e243b421a2e7cd292325914acfdaeeb6c1c9c9628fdf6,2,A,IV,2023,3.0,Ciencias Sociales,84,84,89,87.0,85.3
Girardot,17a1c7c823f96de3693e243b421a2e7cd292325914acfdaeeb6c1c9c9628fdf6,2,A,IV,2023,5.0,Matemáticas,71,70,83,90.0,75.0
Girardot,17a1c7c823f96de3693e243b421a2e7cd292325914acfdaeeb6c1c9c9628fdf6,2,A,IV,2023,4.0,Lengua Castellana,78,76,80,90.0,79.0
Girardot,17a1c7c823f96de3693e243b421a2e7cd292325914acfdaeeb6c1c9c9628fdf6,2,A,IV,2023,4.0,Inglés,72,70,80,80.0,73.8
Girardot,17a1c7c823f96de3693e243b421a2e7cd292325914acfdaeeb6c1c9c9628fdf6,2,A,IV,2023,2.0,Creatividad e Innovación,90,88,90,95.0,89.9
Girardot,17a1c7c823f96de3693e243b421a2e7cd292325914acfdaeeb6c1c9c9628fdf6,2,A,IV,2023,4.0,Aprendizaje Basado en Proyectos,87,86,89,92.0,87.60000000000001
Girardot,17a1c7c823f96de3693e243b421a2e7cd292325914acfdaeeb6c1c9c9628fdf6,2,A,IV,2023,3.0,Educación Física,90,90,83,91.0,88.69999999999999
Girardot,17a1c7c823f96de3693e243b421a2e7cd292325914acfdaeeb6c1c9c9628fdf6,2,A,IV,2023,2.0,Lectura Crítica,84,81,90,90.0,84.9
Girardot,17a1c7c823f96de3693e243b421a2e7cd292325914acfdaeeb6c1c9c9628fdf6,2,A,IV,2023,1.0,Artes,89,93,91,89.0,90.60000000000001
Girardot,17a1c7c823f96de3693e243b421a2e7cd292325914acfdaeeb6c1c9c9628fdf6,2,A,IV,2023,1.0,Robótica y TICS,91,81,90,100.0,88.7
Girardot,17a1c7c823f96de3693e243b421a2e7cd292325914acfdaeeb6c1c9c9628fdf6,2,A,IV,2023,1.0,Inteligencia emocional e Integralidad,89,90,90,90.0,89.6
Girardot,eb15b111a8d48b1e50023a2615d69df5fba2d5a3a330e8c4591cce5cf9ad738f,3,A,III,2023,3.0,Ciencias Naturales,79,78,85,80.0,80.0
Girardot,eb15b111a8d48b1e50023a2615d69df5fba2d5a3a330e8c4591cce5cf9ad738f,3,A,III,2023,3.0,Ciencias Sociales,60,61,83,83.0,67.2
Girardot,eb15b111a8d48b1e50023a2615d69df5fba2d5a3a330e8c4591cce5cf9ad738f,3,A,III,2023,5.0,Matemáticas,78,69,83,84.0,76.9
Girardot,eb15b111a8d48b1e50023a2615d69df5fba2d5a3a330e8c4591cce5cf9ad738f,3,A,III,2023,4.0,Lengua Castellana,57,57,76,88.0,63.900000000000006
Girardot,eb15b111a8d48b1e50023a2615d69df5fba2d5a3a330e8c4591cce5cf9ad738f,3,A,III,2023,4.0,Inglés,60,56,80,85.0,65.3
Girardot,eb15b111a8d48b1e50023a2615d69df5fba2d5a3a330e8c4591cce5cf9ad738f,3,A,III,2023,2.0,Creatividad e Innovación,79,79,83,89.0,80.80000000000001
Girardot,eb15b111a8d48b1e50023a2615d69df5fba2d5a3a330e8c4591cce5cf9ad738f,3,A,III,2023,4.0,Aprendizaje Basado en Proyectos,80,81,72,70.0,77.7
Girardot,eb15b111a8d48b1e50023a2615d69df5fba2d5a3a330e8c4591cce5cf9ad738f,3,A,III,2023,3.0,Educación Física,86,85,87,81.0,85.39999999999999
Girardot,eb15b111a8d48b1e50023a2615d69df5fba2d5a3a330e8c4591cce5cf9ad738f,3,A,III,2023,2.0,Lectura Crítica,65,66,78,88.0,70.2
Girardot,eb15b111a8d48b1e50023a2615d69df5fba2d5a3a330e8c4591cce5cf9ad738f,3,A,III,2023,1.0,Artes,82,82,85,89.0,83.30000000000001
Girardot,eb15b111a8d48b1e50023a2615d69df5fba2d5a3a330e8c4591cce5cf9ad738f,3,A,III,2023,1.0,Robótica y TICS,85,93,100,100.0,91.9
Girardot,eb15b111a8d48b1e50023a2615d69df5fba2d5a3a330e8c4591cce5cf9ad738f,3,A,III,2023,1.0,Inteligencia emocional e Integralidad,87,85,84,87.0,85.80000000000001
Girardot,19c23a925c78e61b5a30574bc8a65b3374096d964eb1e417c54fdb0e1ec7675a,1,A,II,2024,4.0,Ciencias Naturales,90,89,88,90.0,89.30000000000001
Girardot,19c23a925c78e61b5a30574bc8a65b3374096d964eb1e417c54fdb0e1ec7675a,1,A,II,2024,3.0,Ciencias Sociales,90,91,100,95.0,92.8
Girardot,19c23a925c78e61b5a30574bc8a65b3374096d964eb1e417c54fdb0e1ec7675a,1,A,II,2024,5.0,Matemáticas,89,90,90,98.0,90.39999999999999
Girardot,19c23a925c78e61b5a30574bc8a65b3374096d964eb1e417c54fdb0e1ec7675a,1,A,II,2024,3.0,Lengua Castellana,85,85,90,90.0,86.5
Girardot,19c23a925c78e61b5a30574bc8a65b3374096d964eb1e417c54fdb0e1ec7675a,1,A,II,2024,2.0,Lectura Crítica,90,90,90,90.0,90.0
Girardot,19c23a925c78e61b5a30574bc8a65b3374096d964eb1e417c54fdb0e1ec7675a,1,A,II,2024,4.0,English,80,68,90,100.0,80.4
Girardot,19c23a925c78e61b5a30574bc8a65b3374096d964eb1e417c54fdb0e1ec7675a,1,A,II,2024,3.0,Educación Física,91,90,91,95.0,91.1
Girardot,19c23a925c78e61b5a30574bc8a65b3374096d964eb1e417c54fdb0e1ec7675a,1,A,II,2024,1.0,Creatividad e innovación,90,90,100,95.0,92.5
Girardot,19c23a925c78e61b5a30574bc8a65b3374096d964eb1e417c54fdb0e1ec7675a,1,A,II,2024,2.0,Aprendizaje Basado en Proyectos,91,91,98,98.0,93.10000000000001
Girardot,19c23a925c78e61b5a30574bc8a65b3374096d964eb1e417c54fdb0e1ec7675a,1,A,II,2024,1.0,Artes,97,83,90,93.0,91.0
Girardot,19c23a925c78e61b5a30574bc8a65b3374096d964eb1e417c54fdb0e1ec7675a,1,A,II,2024,1.0,Tecnologías Informáticas,89,89,100,95.0,91.8
Girardot,19c23a925c78e61b5a30574bc8a65b3374096d964eb1e417c54fdb0e1ec7675a,1,A,II,2024,1.0,Integralidad,99,92,97,100.0,96.60000000000001
Girardot,54f9f8ed6d3def5a3339da0be7b37df9ccc8425f7cb08406771d896cb1d9cfe5,7,A,III,2023,3.0,Ciencias Naturales,70,70,90,90.0,76.0
Girardot,54f9f8ed6d3def5a3339da0be7b37df9ccc8425f7cb08406771d896cb1d9cfe5,7,A,III,2023,4.0,Ciencias Sociales,76,76,86,88.0,79.2
Girardot,54f9f8ed6d3def5a3339da0be7b37df9ccc8425f7cb08406771d896cb1d9cfe5,7,A,III,2023,6.0,Matemáticas,80,80,100,85.0,84.5
Girardot,54f9f8ed6d3def5a3339da0be7b37df9ccc8425f7cb08406771d896cb1d9cfe5,7,A,III,2023,3.0,Lengua Castellana,81,81,82,84.0,81.50000000000001
Girardot,54f9f8ed6d3def5a3339da0be7b37df9ccc8425f7cb08406771d896cb1d9cfe5,7,A,III,2023,4.0,Inglés,86,86,85,85.0,85.7
Girardot,54f9f8ed6d3def5a3339da0be7b37df9ccc8425f7cb08406771d896cb1d9cfe5,7,A,III,2023,2.0,Innovación y Emprendimiento,89,89,91,93.0,89.8
Girardot,54f9f8ed6d3def5a3339da0be7b37df9ccc8425f7cb08406771d896cb1d9cfe5,7,A,III,2023,7.0,Aprendizaje Basado en Investigación,81,84,87,92.0,84.2
Girardot,54f9f8ed6d3def5a3339da0be7b37df9ccc8425f7cb08406771d896cb1d9cfe5,7,A,III,2023,3.0,Educación Física,91,90,90,87.0,90.10000000000001
Girardot,54f9f8ed6d3def5a3339da0be7b37df9ccc8425f7cb08406771d896cb1d9cfe5,7,A,III,2023,2.0,Lectura Crítica,82,82,85,80.0,82.4
Girardot,54f9f8ed6d3def5a3339da0be7b37df9ccc8425f7cb08406771d896cb1d9cfe5,7,A,III,2023,1.0,Artes,33,81,80,90.0,62.5
Girardot,54f9f8ed6d3def5a3339da0be7b37df9ccc8425f7cb08406771d896cb1d9cfe5,7,A,III,2023,1.0,Robótica y TICS,79,65,60,50.0,68.1
Girardot,54f9f8ed6d3def5a3339da0be7b37df9ccc8425f7cb08406771d896cb1d9cfe5,7,A,III,2023,1.0,Inteligencia emocional e Integralidad,85,89,90,90.0,87.7
Girardot,cb5900f3fb10650a7a23241f7cbe4cf56a0ceb2188eaa674b24754f5cb46be1a,2,A,I,2023,3.0,Ciencias Naturales,95,95,98,95.0,95.6
Girardot,cb5900f3fb10650a7a23241f7cbe4cf56a0ceb2188eaa674b24754f5cb46be1a,2,A,I,2023,3.0,Ciencias Sociales,89,89,97,97.0,91.4
Girardot,cb5900f3fb10650a7a23241f7cbe4cf56a0ceb2188eaa674b24754f5cb46be1a,2,A,I,2023,5.0,Matemáticas,85,86,90,90.0,86.8
Girardot,cb5900f3fb10650a7a23241f7cbe4cf56a0ceb2188eaa674b24754f5cb46be1a,2,A,I,2023,4.0,Lengua Castellana,74,72,90,98.0,79.0
Girardot,cb5900f3fb10650a7a23241f7cbe4cf56a0ceb2188eaa674b24754f5cb46be1a,2,A,I,2023,4.0,Inglés,94,94,98,100.0,95.4
Girardot,cb5900f3fb10650a7a23241f7cbe4cf56a0ceb2188eaa674b24754f5cb46be1a,2,A,I,2023,2.0,Creatividad e Innovación,87,87,90,95.0,88.4
Girardot,cb5900f3fb10650a7a23241f7cbe4cf56a0ceb2188eaa674b24754f5cb46be1a,2,A,I,2023,4.0,Aprendizaje Basado en Proyectos,92,93,80,82.0,88.9
Girardot,cb5900f3fb10650a7a23241f7cbe4cf56a0ceb2188eaa674b24754f5cb46be1a,2,A,I,2023,3.0,Educación Física,90,89,92,92.0,90.30000000000001
Girardot,cb5900f3fb10650a7a23241f7cbe4cf56a0ceb2188eaa674b24754f5cb46be1a,2,A,I,2023,2.0,Lectura Crítica,91,92,100,95.0,93.5
Girardot,cb5900f3fb10650a7a23241f7cbe4cf56a0ceb2188eaa674b24754f5cb46be1a,2,A,I,2023,1.0,Artes,89,89,95,95.0,90.8
